#;Date-Time (CEST);Temperature   (°C);RH   (%);Dew Point   (°C);Started;Host Connected;End of File;LogID
3992;05/26/2025 00:45:00;11,2;88,95;9,46;;;;7
3993;05/26/2025 01:00:00;11,44;89,18;9,73;;;;7
3994;05/26/2025 01:15:00;11,55;89,11;9,83;;;;7
3995;05/26/2025 01:30:00;11,52;88,96;9,77;;;;7
3996;05/26/2025 01:45:00;11,43;88,71;9,65;;;;7
3997;05/26/2025 02:00:00;11,38;88,61;9,58;;;;7
3998;05/26/2025 02:15:00;11,41;88,65;9,61;;;;7
3999;05/26/2025 02:30:00;11,36;88,58;9,55;;;;7
4000;05/26/2025 02:45:00;11,22;88,28;9,36;;;;7
4001;05/26/2025 03:00:00;11,04;88,07;9,16;;;;7
4002;05/26/2025 03:15:00;10,73;87,81;8,81;;;;7
4003;05/26/2025 03:30:00;10,46;87,68;8,52;;;;7
4004;05/26/2025 03:45:00;10,37;88,22;8,52;;;;7
4005;05/26/2025 04:00:00;10,18;88,02;8,29;;;;7
4006;05/26/2025 04:15:00;9,97;88,11;8,11;;;;7
4007;05/26/2025 04:30:00;9,79;88,19;7,94;;;;7
4008;05/26/2025 04:45:00;9,77;88,58;7,98;;;;7
4009;05/26/2025 05:00:00;9,62;88,66;7,85;;;;7
4010;05/26/2025 05:15:00;9,47;88,63;7,69;;;;7
4011;05/26/2025 05:30:00;9,47;88,96;7,75;;;;7
4012;05/26/2025 05:45:00;9,45;89;7,73;;;;7
4013;05/26/2025 06:00:00;9,7;89,24;8,03;;;;7
4014;05/26/2025 06:15:00;10,03;89,3;8,36;;;;7
4015;05/26/2025 06:30:00;10,33;89,02;8,61;;;;7
4016;05/26/2025 06:45:00;10,84;88,52;9,03;;;;7
4017;05/26/2025 07:00:00;11,31;87,21;9,28;;;;7
4018;05/26/2025 07:15:00;11,71;85,77;9,42;;;;7
4019;05/26/2025 07:30:00;12;84,85;9,54;;;;7
4020;05/26/2025 07:45:00;12,32;83,67;9,65;;;;7
4021;05/26/2025 08:00:00;12,52;82,6;9,66;;;;7
4022;05/26/2025 08:15:00;12,82;81,76;9,8;;;;7
4023;05/26/2025 08:30:00;13,07;79,9;9,7;;;;7
4024;05/26/2025 08:45:00;13,48;79,74;10,06;;;;7
4025;05/26/2025 09:00:00;14,09;77,35;10,2;;;;7
4026;05/26/2025 09:15:00;14,23;70,26;8,91;;;;7
4027;05/26/2025 09:30:00;14,75;73,01;9,98;;;;7
4028;05/26/2025 09:45:00;15,36;71,34;10,21;;;;7
4029;05/26/2025 10:00:00;15,9;65,72;9,51;;;;7
4030;05/26/2025 10:15:00;16,28;63,3;9,31;;;;7
4031;05/26/2025 10:30:00;16,39;62,29;9,17;;;;7
4032;05/26/2025 10:45:00;16,34;61,28;8,89;;;;7
4033;05/26/2025 11:00:00;16,85;57,93;8,53;;;;7
4034;05/26/2025 11:15:00;17,29;59,11;9,24;;;;7
4035;05/26/2025 11:30:00;17,62;52,93;7,92;;;;7
4036;05/26/2025 11:45:00;17,77;48,08;6,65;;;;7
4037;05/26/2025 12:00:00;18,22;46,76;6,66;;;;7
4038;05/26/2025 12:15:00;18,08;46,79;6,55;;;;7
4039;05/26/2025 12:30:00;18,14;46,29;6,45;;;;7
4040;05/26/2025 12:45:00;18,97;44,74;6,7;;;;7
4041;05/26/2025 13:00:00;18,73;48,89;7,79;;;;7
4042;05/26/2025 13:15:00;18,64;49,94;8,01;;;;7
4043;05/26/2025 13:30:00;19,35;48,97;8,37;;;;7
4044;05/26/2025 13:45:00;18,97;49,25;8,11;;;;7
4045;05/26/2025 14:00:00;19,13;50;8,48;;;;7
4046;05/26/2025 14:15:00;17,44;52,01;7,5;;;;7
4047;05/26/2025 14:30:00;15,76;57,93;7,52;;;;7
4048;05/26/2025 14:45:00;16,26;56,58;7,63;;;;7
4049;05/26/2025 15:00:00;14,32;62,64;7,3;;;;7
4050;05/26/2025 15:15:00;11,99;73,75;7,46;;;;7
4051;05/26/2025 15:30:00;11,41;78,07;7,74;;;;7
4052;05/26/2025 15:45:00;11,28;79,96;7,96;;;;7
4053;05/26/2025 16:00:00;11,73;79,72;8,36;;;;7
4054;05/26/2025 16:15:00;12,69;79,69;9,28;;;;7
4055;05/26/2025 16:30:00;13,73;76,03;9,59;;;;7
4056;05/26/2025 16:45:00;13,76;75,4;9,5;;;;7
4057;05/26/2025 17:00:00;13,55;74,83;9,19;;;;7
4058;05/26/2025 17:15:00;13,04;76,2;8,96;;;;7
4059;05/26/2025 17:30:00;12,75;77,11;8,85;;;;7
4060;05/26/2025 17:45:00;12,57;77;8,66;;;;7
4061;05/26/2025 18:00:00;12,62;78,18;8,93;;;;7
4062;05/26/2025 18:15:00;12,79;79,23;9,3;;;;7
4063;05/26/2025 18:30:00;13,58;74,99;9,24;;;;7
4064;05/26/2025 18:45:00;13,62;74,45;9,18;;;;7
4065;05/26/2025 19:00:00;13,43;73,59;8,82;;;;7
4066;05/26/2025 19:15:00;13,17;74,54;8,76;;;;7
4067;05/26/2025 19:30:00;12,91;76,05;8,81;;;;7
4068;05/26/2025 19:45:00;12,75;76,72;8,78;;;;7
4069;05/26/2025 20:00:00;12,64;77,8;8,88;;;;7
4070;05/26/2025 20:15:00;12,65;79;9,12;;;;7
4071;05/26/2025 20:30:00;12,71;77,06;8,8;;;;7
4072;05/26/2025 20:45:00;12,34;76,11;8,27;;;;7
4073;05/26/2025 21:00:00;11,9;77,12;8,03;;;;7
4074;05/26/2025 21:15:00;11,72;79,5;8,31;;;;7
4075;05/26/2025 21:30:00;11,68;80,94;8,53;;;;7
4076;05/26/2025 21:45:00;11,72;80,57;8,5;;;;7
4077;05/26/2025 22:00:00;11,63;80,93;8,48;;;;7
4078;05/26/2025 22:15:00;11,51;81,52;8,46;;;;7
4079;05/26/2025 22:30:00;11,37;82,07;8,43;;;;7
4080;05/26/2025 22:45:00;11,18;82,6;8,35;;;;7
4081;05/26/2025 23:00:00;11,12;82,8;8,32;;;;7
4082;05/26/2025 23:15:00;10,97;82,96;8,2;;;;7
4083;05/26/2025 23:30:00;10,6;83,38;7,92;;;;7
4084;05/26/2025 23:45:00;10,08;83,21;7,37;;;;7
4085;05/27/2025 00:00:00;9,41;83,43;6,76;;;;7
4086;05/27/2025 00:15:00;8,75;84,02;6,21;;;;7
4087;05/27/2025 00:30:00;8,29;84,98;5,92;;;;7
4088;05/27/2025 00:45:00;7,89;85,78;5,67;;;;7
4089;05/27/2025 01:00:00;7,63;86,31;5,5;;;;7
4090;05/27/2025 01:15:00;7,39;86,78;5,34;;;;7
4091;05/27/2025 01:30:00;7,16;86,96;5,14;;;;7
4092;05/27/2025 01:45:00;7,09;87,5;5,16;;;;7
4093;05/27/2025 02:00:00;7,31;88,15;5,49;;;;7
4094;05/27/2025 02:15:00;7,5;88,49;5,73;;;;7
4095;05/27/2025 02:30:00;7,74;88,81;6,02;;;;7
4096;05/27/2025 02:45:00;8,12;89,07;6,43;;;;7
4097;05/27/2025 03:00:00;8,2;89,08;6,52;;;;7
4098;05/27/2025 03:15:00;8,17;89,13;6,5;;;;7
4099;05/27/2025 03:30:00;8,18;89,23;6,52;;;;7
4100;05/27/2025 03:45:00;8,53;89,41;6,9;;;;7
4101;05/27/2025 04:00:00;8,68;89,5;7,06;;;;7
4102;05/27/2025 04:15:00;8,97;89,56;7,36;;;;7
4103;05/27/2025 04:30:00;9,05;89,62;7,44;;;;7
4104;05/27/2025 04:45:00;9,26;89,75;7,68;;;;7
4105;05/27/2025 05:00:00;9,46;89,7;7,86;;;;7
4106;05/27/2025 05:15:00;9,59;89,45;7,95;;;;7
4107;05/27/2025 05:30:00;9,56;88,82;7,82;;;;7
4108;05/27/2025 05:45:00;9,49;87,94;7,6;;;;7
4109;05/27/2025 06:00:00;9,7;87,73;7,78;;;;7
4110;05/27/2025 06:15:00;10,04;87,28;8,03;;;;7
4111;05/27/2025 06:30:00;10,46;86,31;8,29;;;;7
4112;05/27/2025 06:45:00;10,72;85,56;8,41;;;;7
4113;05/27/2025 07:00:00;11,19;84,22;8,64;;;;7
4114;05/27/2025 07:15:00;11,32;83,39;8,62;;;;7
4115;05/27/2025 07:30:00;11,34;82,51;8,49;;;;7
4116;05/27/2025 07:45:00;11,44;82,84;8,64;;;;7
4117;05/27/2025 08:00:00;11,68;82,09;8,74;;;;7
4118;05/27/2025 08:15:00;12,77;79,65;9,36;;;;7
4119;05/27/2025 08:30:00;13,11;76,25;9,04;;;;7
4120;05/27/2025 08:45:00;13,45;76,02;9,32;;;;7
4121;05/27/2025 09:00:00;14,28;71,68;9,25;;;;7
4122;05/27/2025 09:15:00;14,83;71,42;9,72;;;;7
4123;05/27/2025 09:30:00;15,4;66,65;9,24;;;;7
4124;05/27/2025 09:45:00;15,32;65,81;8,98;;;;7
4125;05/27/2025 10:00:00;15,32;65,46;8,9;;;;7
4126;05/27/2025 10:15:00;15,91;65,66;9,51;;;;7
4127;05/27/2025 10:30:00;16,92;62,02;9,62;;;;7
4128;05/27/2025 10:45:00;17,29;60,14;9,5;;;;7
4129;05/27/2025 11:00:00;16,66;57,57;8,27;;;;7
4130;05/27/2025 11:15:00;16,49;57,52;8,1;;;;7
4131;05/27/2025 11:30:00;16,24;57,77;7,92;;;;7
4132;05/27/2025 11:45:00;16,85;56,28;8,11;;;;7
4133;05/27/2025 12:00:00;16,9;57,93;8,58;;;;7
4134;05/27/2025 12:15:00;17,19;58,16;8,91;;;;7
4135;05/27/2025 12:30:00;17,17;55,47;8,19;;;;7
4136;05/27/2025 12:45:00;16,8;55,53;7,87;;;;7
4137;05/27/2025 13:00:00;16,62;59,04;8,6;;;;7
4138;05/27/2025 13:15:00;16,64;58,3;8,44;;;;7
4139;05/27/2025 13:30:00;16,7;59,3;8,74;;;;7
4140;05/27/2025 13:45:00;16,51;60,06;8,75;;;;7
4141;05/27/2025 14:00:00;16,56;61,44;9,13;;;;7
4142;05/27/2025 14:15:00;16,63;61,16;9,13;;;;7
4143;05/27/2025 14:30:00;16,86;60,72;9,24;;;;7
4144;05/27/2025 14:45:00;16,94;62;9,63;;;;7
4145;05/27/2025 15:00:00;16,6;61,31;9,14;;;;7
4146;05/27/2025 15:15:00;16,58;60,08;8,82;;;;7
4147;05/27/2025 15:30:00;16,69;60,09;8,92;;;;7
4148;05/27/2025 15:45:00;16,7;61,19;9,2;;;;7
4149;05/27/2025 16:00:00;16,95;61,42;9,5;;;;7
4150;05/27/2025 16:15:00;16,95;63,06;9,89;;;;7
4151;05/27/2025 16:30:00;17,02;62,55;9,83;;;;7
4152;05/27/2025 16:45:00;18,25;56,99;9,6;;;;7
4153;05/27/2025 17:00:00;18,03;59,38;10,01;;;;7
4154;05/27/2025 17:15:00;17,93;59,94;10,06;;;;7
4155;05/27/2025 17:30:00;18,13;59,45;10,13;;;;7
4156;05/27/2025 17:45:00;17,54;60,56;9,85;;;;7
4157;05/27/2025 18:00:00;17,4;61,81;10,02;;;;7
4158;05/27/2025 18:15:00;17,46;62,88;10,33;;;;7
4159;05/27/2025 18:30:00;17,1;63,15;10,06;;;;7
4160;05/27/2025 18:45:00;15,53;74,77;11,08;;;;7
4161;05/27/2025 19:00:00;14,91;78,48;11,21;;;;7
4162;05/27/2025 19:15:00;14,74;78,01;10,97;;;;7
4163;05/27/2025 19:30:00;14,71;78,19;10,97;;;;7
4164;05/27/2025 19:45:00;14,74;77,25;10,82;;;;7
4165;05/27/2025 20:00:00;14,77;77,21;10,83;;;;7
4166;05/27/2025 20:15:00;14,6;77,02;10,64;;;;7
4167;05/27/2025 20:30:00;14,57;76,11;10,43;;;;7
4168;05/27/2025 20:45:00;14,41;76,56;10,36;;;;7
4169;05/27/2025 21:00:00;14,34;76,39;10,25;;;;7
4170;05/27/2025 21:15:00;14,2;76,17;10,08;;;;7
4171;05/27/2025 21:30:00;13,97;76,93;10,01;;;;7
4172;05/27/2025 21:45:00;13,64;78,11;9,91;;;;7
4173;05/27/2025 22:00:00;13,6;78,82;10;;;;7
4174;05/27/2025 22:15:00;13,59;79,23;10,07;;;;7
4175;05/27/2025 22:30:00;13,52;79,79;10,11;;;;7
4176;05/27/2025 22:45:00;13,51;80,08;10,16;;;;7
4177;05/27/2025 23:00:00;13,73;79,21;10,2;;;;7
4178;05/27/2025 23:15:00;13,83;78,62;10,2;;;;7
4179;05/27/2025 23:30:00;13,74;79,12;10,2;;;;7
4180;05/27/2025 23:45:00;13,61;79,98;10,23;;;;7
4181;05/28/2025 00:00:00;13,43;81,32;10,3;;;;7
4182;05/28/2025 00:15:00;13,12;82,97;10,31;;;;7
4183;05/28/2025 00:30:00;12,9;84,08;10,29;;;;7
4184;05/28/2025 00:45:00;12,82;84,76;10,34;;;;7
4185;05/28/2025 01:00:00;12,72;85,29;10,33;;;;7
4186;05/28/2025 01:15:00;12,65;85,81;10,35;;;;7
4187;05/28/2025 01:30:00;12,69;86,18;10,45;;;;7
4188;05/28/2025 01:45:00;12,67;86,49;10,49;;;;7
4189;05/28/2025 02:00:00;12,6;86,85;10,48;;;;7
4190;05/28/2025 02:15:00;12,58;87,35;10,55;;;;7
4191;05/28/2025 02:30:00;12,67;87,68;10,7;;;;7
4192;05/28/2025 02:45:00;12,74;87,79;10,78;;;;7
4193;05/28/2025 03:00:00;12,87;87,91;10,93;;;;7
4194;05/28/2025 03:15:00;12,97;87,86;11,03;;;;7
4195;05/28/2025 03:30:00;13,09;87,89;11,15;;;;7
4196;05/28/2025 03:45:00;13,11;87,92;11,17;;;;7
4197;05/28/2025 04:00:00;13,19;87,87;11,24;;;;7
4198;05/28/2025 04:15:00;13,27;87,92;11,33;;;;7
4199;05/28/2025 04:30:00;13,36;87,78;11,39;;;;7
4200;05/28/2025 04:45:00;13,44;87,72;11,46;;;;7
4201;05/28/2025 05:00:00;13,43;87,87;11,47;;;;7
4202;05/28/2025 05:15:00;13,49;87,9;11,54;;;;7
4203;05/28/2025 05:30:00;13,53;87,88;11,58;;;;7
4204;05/28/2025 05:45:00;13,59;87,88;11,63;;;;7
4205;05/28/2025 06:00:00;13,66;88,1;11,74;;;;7
4206;05/28/2025 06:15:00;13,71;88,04;11,79;;;;7
4207;05/28/2025 06:30:00;13,82;87,98;11,88;;;;7
4208;05/28/2025 06:45:00;13,9;88,01;11,96;;;;7
4209;05/28/2025 07:00:00;13,99;88,1;12,07;;;;7
4210;05/28/2025 07:15:00;14,08;87,93;12,13;;;;7
4211;05/28/2025 07:30:00;14,12;88,02;12,18;;;;7
4212;05/28/2025 07:45:00;14,28;88,13;12,36;;;;7
4213;05/28/2025 08:00:00;14,55;88,22;12,64;;;;7
4214;05/28/2025 08:15:00;14,66;87,66;12,65;;;;7
4215;05/28/2025 08:30:00;14,67;86,68;12,49;;;;7
4216;05/28/2025 08:45:00;14,53;86,87;12,38;;;;7
4217;05/28/2025 09:00:00;14,68;87,2;12,59;;;;7
4218;05/28/2025 09:15:00;14,77;85,82;12,43;;;;7
4219;05/28/2025 09:30:00;15;85,99;12,69;;;;7
4220;05/28/2025 09:45:00;15,54;86,71;13,35;;;;7
4221;05/28/2025 10:00:00;15,97;82,94;13,09;;;;7
4222;05/28/2025 10:15:00;16,48;80,62;13,16;;;;7
4223;05/28/2025 10:30:00;16,43;80,05;13;;;;7
4224;05/28/2025 10:45:00;16,36;80,73;13,06;;;;7
4225;05/28/2025 11:00:00;16,24;81,77;13,13;;;;7
4226;05/28/2025 11:15:00;15,06;80,09;11,67;;;;7
4227;05/28/2025 11:30:00;14,32;83,88;11,64;;;;7
4228;05/28/2025 11:45:00;14,37;85,83;12,04;;;;7
4229;05/28/2025 12:00:00;14,74;86,48;12,53;;;;7
4230;05/28/2025 12:15:00;15,16;86,82;13;;;;7
4231;05/28/2025 12:30:00;15,52;86,13;13,22;;;;7
4232;05/28/2025 12:45:00;14,87;82,82;12;;;;7
4233;05/28/2025 13:00:00;14,11;84,78;11,6;;;;7
4234;05/28/2025 13:15:00;14,05;86,33;11,81;;;;7
4235;05/28/2025 13:30:00;14,78;87,96;12,82;;;;7
4236;05/28/2025 13:45:00;15,36;86,02;13,05;;;;7
4237;05/28/2025 14:00:00;15,53;84,08;12,87;;;;7
4238;05/28/2025 14:15:00;15,28;83;12,43;;;;7
4239;05/28/2025 14:30:00;14,79;84,21;12,16;;;;7
4240;05/28/2025 14:45:00;14,84;84,41;12,25;;;;7
4241;05/28/2025 15:00:00;14,72;84,13;12,09;;;;7
4242;05/28/2025 15:15:00;14,35;83,18;11,55;;;;7
4243;05/28/2025 15:30:00;14,28;84,41;11,71;;;;7
4244;05/28/2025 15:45:00;14,13;82,48;11,21;;;;7
4245;05/28/2025 16:00:00;14,06;83,46;11,31;;;;7
4246;05/28/2025 16:15:00;14,27;82,31;11,31;;;;7
4247;05/28/2025 16:30:00;13,58;83,47;10,84;;;;7
4248;05/28/2025 16:45:00;13,3;84,65;10,78;;;;7
4249;05/28/2025 17:00:00;13,15;85,08;10,71;;;;7
4250;05/28/2025 17:15:00;13,26;86,65;11,1;;;;7
4251;05/28/2025 17:30:00;13,38;85,88;11,08;;;;7
4252;05/28/2025 17:45:00;13,31;84,53;10,77;;;;7
4253;05/28/2025 18:00:00;13,18;84,55;10,65;;;;7
4254;05/28/2025 18:15:00;12,9;84,77;10,41;;;;7
4255;05/28/2025 18:30:00;12,77;85,12;10,35;;;;7
4256;05/28/2025 18:45:00;12,63;85,19;10,22;;;;7
4257;05/28/2025 19:00:00;12,57;84,57;10,05;;;;7
4258;05/28/2025 19:15:00;12,53;84,43;9,99;;;;7
4259;05/28/2025 19:30:00;12,34;83,89;9,71;;;;7
4260;05/28/2025 19:45:00;12,21;84,26;9,65;;;;7
4261;05/28/2025 20:00:00;12,25;84,64;9,75;;;;7
4262;05/28/2025 20:15:00;12,25;84,03;9,64;;;;7
4263;05/28/2025 20:30:00;12,22;83,51;9,53;;;;7
4264;05/28/2025 20:45:00;12,03;82,73;9,2;;;;7
4265;05/28/2025 21:00:00;11,79;82,03;8,84;;;;7
4266;05/28/2025 21:15:00;11,51;81,48;8,46;;;;7
4267;05/28/2025 21:30:00;11,34;81,94;8,38;;;;7
4268;05/28/2025 21:45:00;11,17;82,35;8,29;;;;7
4269;05/28/2025 22:00:00;10,92;83,59;8,26;;;;7
4270;05/28/2025 22:15:00;10,81;84,74;8,35;;;;7
4271;05/28/2025 22:30:00;10,6;84,97;8,19;;;;7
4272;05/28/2025 22:45:00;10,23;84,83;7,8;;;;7
4273;05/28/2025 23:00:00;9,8;85,6;7,51;;;;7
4274;05/28/2025 23:15:00;9,55;86,63;7,45;;;;7
4275;05/28/2025 23:30:00;9,36;87,45;7,39;;;;7
4276;05/28/2025 23:45:00;9,33;87,95;7,44;;;;7
4277;05/29/2025 00:00:00;9,48;88,53;7,69;;;;7
4278;05/29/2025 00:15:00;10,01;89,21;8,33;;;;7
4279;05/29/2025 00:30:00;10,55;88,96;8,82;;;;7
4280;05/29/2025 00:45:00;10,86;87,35;8,86;;;;7
4281;05/29/2025 01:00:00;11,02;86,56;8,88;;;;7
4282;05/29/2025 01:15:00;11,47;85,02;9,05;;;;7
4283;05/29/2025 01:30:00;11,69;83,19;8,94;;;;7
4284;05/29/2025 01:45:00;11,61;82,61;8,77;;;;7
4285;05/29/2025 02:00:00;11,42;83,18;8,68;;;;7
4286;05/29/2025 02:15:00;11,31;83,45;8,62;;;;7
4287;05/29/2025 02:30:00;11,17;83,5;8,49;;;;7
4288;05/29/2025 02:45:00;11,2;83,91;8,6;;;;7
4289;05/29/2025 03:00:00;11,33;83,99;8,74;;;;7
4290;05/29/2025 03:15:00;11,38;83,29;8,66;;;;7
4291;05/29/2025 03:30:00;11,41;83,34;8,7;;;;7
4292;05/29/2025 03:45:00;11,29;83,11;8,54;;;;7
4293;05/29/2025 04:00:00;11,24;82,91;8,45;;;;7
4294;05/29/2025 04:15:00;11,22;82,34;8,33;;;;7
4295;05/29/2025 04:30:00;11,17;82,33;8,29;;;;7
4296;05/29/2025 04:45:00;11,13;81,84;8,16;;;;7
4297;05/29/2025 05:00:00;11,09;81,73;8,09;;;;7
4298;05/29/2025 05:15:00;11,01;81,58;7,99;;;;7
4299;05/29/2025 05:30:00;11;81,73;8,01;;;;7
4300;05/29/2025 05:45:00;10,98;81,67;7,98;;;;7
4301;05/29/2025 06:00:00;11,05;81,27;7,98;;;;7
4302;05/29/2025 06:15:00;11,17;80,7;7,99;;;;7
4303;05/29/2025 06:30:00;11,29;80,6;8,09;;;;7
4304;05/29/2025 06:45:00;11,33;80,56;8,12;;;;7
4305;05/29/2025 07:00:00;11,59;80,6;8,38;;;;7
4306;05/29/2025 07:15:00;11,99;78,29;8,34;;;;7
4307;05/29/2025 07:30:00;12,18;76,98;8,28;;;;7
4308;05/29/2025 07:45:00;12,35;75,84;8,22;;;;7
4309;05/29/2025 08:00:00;12,2;75,04;7,92;;;;7
4310;05/29/2025 08:15:00;12,03;74,05;7,56;;;;7
4311;05/29/2025 08:30:00;12,12;74,87;7,81;;;;7
4312;05/29/2025 08:45:00;12,76;74,52;8,36;;;;7
4313;05/29/2025 09:00:00;12,71;72,82;7,97;;;;7
4314;05/29/2025 09:15:00;13,25;69,6;7,83;;;;7
4315;05/29/2025 09:30:00;13,68;69,98;8,32;;;;7
4316;05/29/2025 09:45:00;13,59;69,81;8,19;;;;7
4317;05/29/2025 10:00:00;14,12;67,96;8,31;;;;7
4318;05/29/2025 10:15:00;14,12;65,88;7,85;;;;7
4319;05/29/2025 10:30:00;14,41;67,91;8,58;;;;7
4320;05/29/2025 10:45:00;14,44;62,83;7,46;;;;7
4321;05/29/2025 11:00:00;14,52;62,5;7,46;;;;7
4322;05/29/2025 11:15:00;15,17;61,23;7,78;;;;7
4323;05/29/2025 11:30:00;15,18;56,59;6,63;;;;7
4324;05/29/2025 11:45:00;14,69;60,71;7,19;;;;7
4325;05/29/2025 12:00:00;15,61;54,44;6,47;;;;7
4326;05/29/2025 12:15:00;15,76;52,72;6,15;;;;7
4327;05/29/2025 12:30:00;15,97;54,83;6,9;;;;7
4328;05/29/2025 12:45:00;16,12;55,05;7,1;;;;7
4329;05/29/2025 13:00:00;16,17;51,36;6,14;;;;7
4330;05/29/2025 13:15:00;16,15;52,5;6,44;;;;7
4331;05/29/2025 13:30:00;17,14;45,68;5,34;;;;7
4332;05/29/2025 13:45:00;16,51;53;6,92;;;;7
4333;05/29/2025 14:00:00;17,14;49,67;6,55;;;;7
4334;05/29/2025 14:15:00;17,41;45,7;5,6;;;;7
4335;05/29/2025 14:30:00;17,61;46,33;5,97;;;;7
4336;05/29/2025 14:45:00;17,33;50,74;7,03;;;;7
4337;05/29/2025 15:00:00;18,02;46,67;6,45;;;;7
4338;05/29/2025 15:15:00;17,92;44,69;5,73;;;;7
4339;05/29/2025 15:30:00;17,63;46,23;5,96;;;;7
4340;05/29/2025 15:45:00;18,11;46,2;6,39;;;;7
4341;05/29/2025 16:00:00;17,91;46,82;6,4;;;;7
4342;05/29/2025 16:15:00;18,13;49,4;7,39;;;;7
4343;05/29/2025 16:30:00;17,72;46,15;6,01;;;;7
4344;05/29/2025 16:45:00;17,62;47,4;6,31;;;;7
4345;05/29/2025 17:00:00;17,39;46,43;5,81;;;;7
4346;05/29/2025 17:15:00;17,25;47,35;5,96;;;;7
4347;05/29/2025 17:30:00;17,24;50,36;6,85;;;;7
4348;05/29/2025 17:45:00;17,19;50,21;6,75;;;;7
4349;05/29/2025 18:00:00;17,07;52,29;7,24;;;;7
4350;05/29/2025 18:15:00;16,65;53,99;7,32;;;;7
4351;05/29/2025 18:30:00;16,54;55,41;7,59;;;;7
4352;05/29/2025 18:45:00;16,47;54,55;7,3;;;;7
4353;05/29/2025 19:00:00;16,43;56,11;7,67;;;;7
4354;05/29/2025 19:15:00;16,37;56,98;7,85;;;;7
4355;05/29/2025 19:30:00;16,24;55,12;7,23;;;;7
4356;05/29/2025 19:45:00;16,13;55,53;7,24;;;;7
4357;05/29/2025 20:00:00;15,96;56,92;7,44;;;;7
4358;05/29/2025 20:15:00;15,76;60,89;8,25;;;;7
4359;05/29/2025 20:30:00;15,3;61,14;7,87;;;;7
4360;05/29/2025 20:45:00;14,79;63,6;7,97;;;;7
4361;05/29/2025 21:00:00;14,44;65,49;8,07;;;;7
4362;05/29/2025 21:15:00;14,18;67,46;8,25;;;;7
4363;05/29/2025 21:30:00;13,97;67,63;8,1;;;;7
4364;05/29/2025 21:45:00;13,92;67,82;8,09;;;;7
4365;05/29/2025 22:00:00;13,82;69,26;8,3;;;;7
4366;05/29/2025 22:15:00;13,34;73,54;8,72;;;;7
4367;05/29/2025 22:30:00;13,24;73,9;8,7;;;;7
4368;05/29/2025 22:45:00;13,19;75,13;8,9;;;;7
4369;05/29/2025 23:00:00;13,14;76;9,01;;;;7
4370;05/29/2025 23:15:00;13,07;77,1;9,16;;;;7
4371;05/29/2025 23:30:00;12,85;79,28;9,36;;;;7
4372;05/29/2025 23:45:00;12,61;81,62;9,56;;;;7
4373;05/30/2025 00:00:00;12,42;83,39;9,69;;;;7
4374;05/30/2025 00:15:00;12,27;85,04;9,84;;;;7
4375;05/30/2025 00:30:00;12,18;85,91;9,91;;;;7
4376;05/30/2025 00:45:00;12,08;86,65;9,94;;;;7
4377;05/30/2025 01:00:00;12,12;87,2;10,07;;;;7
4378;05/30/2025 01:15:00;12,14;87,56;10,15;;;;7
4379;05/30/2025 01:30:00;12,2;87,83;10,26;;;;7
4380;05/30/2025 01:45:00;12,25;88,12;10,35;;;;7
4381;05/30/2025 02:00:00;12,32;88,28;10,45;;;;7
4382;05/30/2025 02:15:00;12,36;88,5;10,53;;;;7
4383;05/30/2025 02:30:00;12,46;88,62;10,65;;;;7
4384;05/30/2025 02:45:00;12,52;88,73;10,73;;;;7
4385;05/30/2025 03:00:00;12,64;88,85;10,87;;;;7
4386;05/30/2025 03:15:00;12,79;88,94;11,03;;;;7
4387;05/30/2025 03:30:00;12,99;89,06;11,24;;;;7
4388;05/30/2025 03:45:00;13,32;89,21;11,59;;;;7
4389;05/30/2025 04:00:00;13,59;89,27;11,87;;;;7
4390;05/30/2025 04:15:00;13,82;89,27;12,1;;;;7
4391;05/30/2025 04:30:00;14,09;89,27;12,37;;;;7
4392;05/30/2025 04:45:00;14,29;89,26;12,57;;;;7
4393;05/30/2025 05:00:00;14,54;89,25;12,81;;;;7
4394;05/30/2025 05:15:00;14,79;89,15;13,03;;;;7
4395;05/30/2025 05:30:00;15,01;88,67;13,17;;;;7
4396;05/30/2025 05:45:00;15,15;88,16;13,22;;;;7
4397;05/30/2025 06:00:00;15,27;87,61;13,24;;;;7
4398;05/30/2025 06:15:00;15,36;87,22;13,26;;;;7
4399;05/30/2025 06:30:00;15,46;86,67;13,27;;;;7
4400;05/30/2025 06:45:00;15,53;86,25;13,26;;;;7
4401;05/30/2025 07:00:00;15,58;86,03;13,27;;;;7
4402;05/30/2025 07:15:00;15,7;86,03;13,39;;;;7
4403;05/30/2025 07:30:00;15,74;85,51;13,34;;;;7
4404;05/30/2025 07:45:00;15,69;85,53;13,29;;;;7
4405;05/30/2025 08:00:00;15,78;85,47;13,37;;;;7
4406;05/30/2025 08:15:00;16,32;85,69;13,94;;;;7
4407;05/30/2025 08:30:00;17,31;83,18;14,45;;;;7
4408;05/30/2025 08:45:00;16,79;82,24;13,77;;;;7
4409;05/30/2025 09:00:00;16,61;82,65;13,67;;;;7
4410;05/30/2025 09:15:00;16,67;82,79;13,75;;;;7
4411;05/30/2025 09:30:00;16,82;81,86;13,73;;;;7
4412;05/30/2025 09:45:00;17,08;81,65;13,94;;;;7
4413;05/30/2025 10:00:00;17,47;81,47;14,28;;;;7
4414;05/30/2025 10:15:00;18,2;78,04;14,33;;;;7
